place_id,Restaurant Name,Google Review Ratings,Reviews,value_tier,value_score,service_tier,service_score,taste_tier,taste_score,value_tier_numeric,service_tier_numeric,taste_tier_numeric
ChIJKf8-B1IZ2jERKoqDakRkZy0,Restaurant JAG,5,"Had an amazing birthday celebration at Restaurant JAG. The food was outstanding, thoughtfully crafted and absolutely delicious. Special thanks to Maryjoy and Lawrence for the warm, attentive service that made the evening feel extra special. Great food and excellent service all around. Highly recommended.",excellent,0.7176,excellent,0.9984,excellent,0.9993,5,5,5
ChIJKf8-B1IZ2jERKoqDakRkZy0,Restaurant JAG,5,"We celebrated my fiancé’s birthday here last night, and it turned out to be one of the most memorable dinners we’ve had in Singapore. What truly sets this restaurant apart is its philosophy: vegetables take centre stage, and the proteins are designed to complement them, not the other way around. Every dish was beautiful and showcased how creative and flavourful vegetables can be.

Service was warm and attentive without being intrusive, and the atmosphere made it perfect for a quiet and intimate celebration. Special thanks to Mary-Joy, YS, Kai and of course Chef Laurence! Would definitely recommend.",average,0.6923,excellent,0.9975,good,0.9973,3,5,4
ChIJKf8-B1IZ2jERKoqDakRkZy0,Restaurant JAG,5,"훌륭했습니다.
식감은 다채롭고 조화로웠습니다. 또한 음식의 온도도 너무 좋았습니다.
클래식한 음식과 창의적인 음식이 섞여있었고, 대부분 좋았지만 특히 생선 요리는 정말 맘에 들었습니다.
시간이 된다면 또 들리고 싶네요.",good,0.6941,excellent,0.8046,good,0.7505,4,5,4
ChIJKf8-B1IZ2jERKoqDakRkZy0,Restaurant JAG,5,"Amazing restaurant, delicious food, perfect atmosphere
Ideal for a small celebration or intimate dinner
Even business event
Will come back again for sure",good,0.7415,excellent,0.9365,good,0.9993,4,5,4
ChIJKf8-B1IZ2jERKoqDakRkZy0,Restaurant JAG,5,"Impeccable service, great food. Enjoyed the beef :) will come back again",good,0.8592,excellent,0.9251,good,0.999,4,5,4
ChIJKf8-B1IZ2jERKoqDakRkZy0,Restaurant JAG,5,"Superb food introduction by Kai and all
Food was really delicious from start to end. Thanks for the recommendation and surprise for the birthday cake
We will definitely visit you all soon",excellent,0.3958,excellent,0.2707,excellent,0.9991,5,5,5
ChIJKf8-B1IZ2jERKoqDakRkZy0,Restaurant JAG,5,"Still as great and amazing as ever even though it was previously at Duxton Hill under Chef Jeremy. The restaurant is still focused on the use of seasonal and European regional vegetables, fruits and herbs. Well worth its Michelin star even under a young local team! Will return and hubby will host his corporate event here. The service is friendly and warm and staff are professional and knowledgeable. Grab the window seats for a good view of the Singapore riverside. The atmosphere is romantic as sun sets into the evening.",good,0.7163,excellent,0.9983,excellent,0.9962,4,5,5
ChIJKf8-B1IZ2jERKoqDakRkZy0,Restaurant JAG,5,"Thoughtful menu and impeccable service.

Kai and the front of house team were wonderfully attentive, confirming dietary requirements ahead of time. Every dish on the Autumn Light experience was brilliant and brought out the best in each ingredient. The chef’s personal check-ins were a lovely touch, would give 6 stars if I could.",good,0.7136,excellent,0.9927,good,0.9881,4,5,4
ChIJKf8-B1IZ2jERKoqDakRkZy0,Restaurant JAG,5,"We had a fantastic evening at Restaurant Jag. From the moment we booked, the team were incredibly attentive — reaching out in advance to tailor the menu for one of our guests’ dietary needs so she could enjoy the same style of dishes as the rest of us. We chose the Light Tasting Menu, which was beautifully balanced: inventive vegetable-forward courses, incredible flavours, and just the right amount of food.

The service was warm and attentive, and the staff’s passion really shone through. They even shared great recommendations for other restaurants to try during our trip. An intimate, elegant experience and easily one of the best meals we had in Singapore.",average,0.8673,excellent,0.9987,good,0.9981,3,5,4
ChIJj99Fo3IZ2jERFIUg_m-VhO8,Restaurant Labyrinth,5,"Food is good, service is amazing. Each dishes have their own story. Very unique!",excellent,0.5781,excellent,0.8904,good,0.9967,5,5,4
ChIJj99Fo3IZ2jERFIUg_m-VhO8,Restaurant Labyrinth,4,"2026 update
The playfulness and surprise element is gone. Could Michelin demand a certain seriousness.
Food was good but not awesome .

Stand out dishes were the desserts .

2021 update
Restaurant Labyrinth is Proudly Singapore 🇸🇬. We are proud of you .

Chef Han has successfully used local produce and provided  local hawker fare a Michelin star worthy makeover .

The Chili crab ice cream was off to great start, followed by the pork belly satay and other starters.  Only comment , felt the uni should not be grilled with the otah, Uni is meant to be consumed cold.

Special call out to the Bak Kut teh , a symphony of flavours topped with black truffles . Chef han has created the elixir of Bak Kut teh.

The fish noodle broth is a labor of concentrated hearty goodness. The Bak Chor mee was scallop with squid noodles, executed in a elegant way .

The main course was ordinary , but it was homage to chef han grand dad . The delightful surprise was chef han using beef fat to make the candle to go with the bread.

Grand finale was the teh tarik bread with caviar.

Outstanding experience .",poor,0.273,good,0.1323,good,0.7486,2,4,4
ChIJj99Fo3IZ2jERFIUg_m-VhO8,Restaurant Labyrinth,3,"Restaurant Labyrinth offers a creative reinterpretation of Singaporean cuisine through a refined tasting menu. Dishes are nostalgic yet innovative, with playful presentation and strong local flavors. Service is attentive and knowledgeable, guiding diners through each course. It’s pricey, but ideal for those seeking a modern, thoughtful take on heritage food.",poor,0.5836,excellent,0.9664,good,0.9743,2,5,4
ChIJj99Fo3IZ2jERFIUg_m-VhO8,Restaurant Labyrinth,5,"From the moment we stepped into Labyrinth, we were captivated by the warm, sophisticated atmosphere and attentive, friendly staff.

The food was exceptional. Every dish we tried was beautifully presented and bursting with flavour!",excellent,0.7104,excellent,0.9994,good,0.9967,5,5,4
ChIJj99Fo3IZ2jERFIUg_m-VhO8,Restaurant Labyrinth,4,"Restaurant Labyrinth is a creative fine dining restaurant at Esplanade Mall that reinterprets Singaporean cuisine with modern, avant-garde techniques. The menu features innovative seafood and meat dishes paired with carefully curated cocktails and wines. The ambiance is elegant and intimate, perfect for special occasions or culinary adventures. Service is attentive and knowledgeable, ensuring a memorable dining experience that highlights both local flavors and contemporary gastronomy.",good,0.7866,excellent,0.9911,good,0.9925,4,5,4
ChIJj99Fo3IZ2jERFIUg_m-VhO8,Restaurant Labyrinth,4,"Restaurant Labyrinth is a creative fine dining restaurant that reimagines Singaporean cuisine with modern techniques and artistic presentation. The tasting menu is innovative, showcasing local flavors in a unique and refined way. The ambiance is elegant and intimate, while service is attentive and knowledgeable, making it a memorable destination for contemporary Singaporean gastronomy.",good,0.647,excellent,0.9425,good,0.986,4,5,4
ChIJj99Fo3IZ2jERFIUg_m-VhO8,Restaurant Labyrinth,2,"When we first arrived slightly before our reservation time, instead of being offered a seat or even a welcome drink while we waited, as is common in many European restaurants, we were told to either stand around or take a walk around the rather underwhelming Esplanade and return later. It was not the most gracious start, especially for a Michelin-starred establishment.

With the second course that was served, a strand of hair came out with the dish. The response was limited to a brief apology and a replacement. There was no further effort to recover the situation or reassure us. From that point onward, the service noticeably declined. Explanations became minimal, the warmth faded, and the server appeared tired. Before we even asked for the bill, the card machine and check were brought over automatically, as if we were being subtly ushered out.

Although the menu includes a wide variety of dishes, the overall narrative feels unfocused. Several courses overlap in concept, and none were particularly surprising or outstanding. There was no defining moment that justified the price.

Considering the creative elements, the food quality might make sense at around $80–100 per person. At the actual price point, however, and given the level of hospitality, it is difficult to understand how this qualifies as a Michelin-level experience.

It is expensive. Once was enough. Had we known, we would not have chosen to dine here.",poor,0.8576,poor,0.7901,poor,0.6278,2,2,2
ChIJj99Fo3IZ2jERFIUg_m-VhO8,Restaurant Labyrinth,2,"The presentation was creative and ""witty,"" but the taste didn't live up to the visual hype. The flavors lacked the ""wow"" factor or emotional depth one expects at this price point. I found a hair in my second dish. The staff apologized and replaced it, but finding a hair in a fine dining meal is a serious oversight that ruined the mood.",poor,0.997,poor,0.8957,poor,0.9927,2,2,2
ChIJj99Fo3IZ2jERFIUg_m-VhO8,Restaurant Labyrinth,4,"The crab in the chili crab pie was not warm entirely. The middle was coldish, definitely not warm.

The bowl for the prawn mee was too deep and it was difficult to eat the noodles.

The humourous bespectacled  bald waiter/ manager's service was excellent.

Rice from the chicken rice could have been more fragant/ flavorful. Thought the sg chinese waitress who spoke fantastic mandarin was quite defensive when feedback (questions were asked and i answered truthfully to help them) was given about the food to another waiter.

Kaya toast and the artichoke dishes were fantastic.

Kudos to the filippino waiter who noticed a left-hander. This is the 2nd restaurant that I've visited tt noticed it.

I am glad that the owner decided to pay homage to Singaporean food and make it his main selling point since inception as sg food is fantastic. Unfortunately he'll have to put up with people comparing hawker food and his. Jia you. Hope he'll continue to prosper.

Paid about 550 for 2 pax with 1 drink each (and water).",good,0.1637,good,0.7173,good,0.6407,4,4,4
ChIJj99Fo3IZ2jERFIUg_m-VhO8,Restaurant Labyrinth,5,Fantastic!  We were so very fortunate to be able to make it for lunch on January 18th. The staff was super in their communications with us beforehand. Love the unique versions of Singapore classics. And the portion sizes were perfect. Highly highly recommend to anyone wanting an experience- not just great food.,excellent,0.6318,excellent,0.9936,good,0.9674,5,5,4
ChIJj99Fo3IZ2jERFIUg_m-VhO8,Restaurant Labyrinth,1,"Please stop doing local dishes on your menu. It is disrespectful and insult to your local hawkers for charging excessively (almost $25 per dish) for milo or kaya toast or coffee bun or bak kut teh. Overall - overpriced menu, disappointed, still hungry, waste of 3 hours dining time.",terrible,0.9982,terrible,0.8713,terrible,0.9822,1,1,1
ChIJj99Fo3IZ2jERFIUg_m-VhO8,Restaurant Labyrinth,5,My husband and I enjoyed our dinner so much! The courses were super creative and delicious. The wine pairing was phenomenal too.,excellent,0.5622,excellent,0.5615,excellent,0.999,5,5,5
ChIJj99Fo3IZ2jERFIUg_m-VhO8,Restaurant Labyrinth,5,Ikan bakar terbaik. Sangat lazat. Harga berpatutan. Recommended,good,0.6075,poor,0.6303,good,0.8611,4,2,4
ChIJj99Fo3IZ2jERFIUg_m-VhO8,Restaurant Labyrinth,5,"Nice seafood, good environment",average,0.9431,excellent,0.9061,good,0.9983,3,5,4
ChIJj99Fo3IZ2jERFIUg_m-VhO8,Restaurant Labyrinth,5,我真心喜欢这里的每一道菜。菜单上的每一道菜都有新加坡独特的风味，而且美味可口。我一定会带更多朋友来这里，并推荐更多朋友再次光临！,good,0.7282,excellent,0.7299,good,0.7765,4,5,4
ChIJj99Fo3IZ2jERFIUg_m-VhO8,Restaurant Labyrinth,1,"Very bad… the food is so so… price is ex.
Service attitude is bad as well!
Not worth it at all!",poor,0.9957,poor,0.8327,terrible,0.9789,2,2,1
ChIJj99Fo3IZ2jERFIUg_m-VhO8,Restaurant Labyrinth,1,"Over rated. None of dish was outstanding …. Some of the dishes are not eatable.
Did chef even tried the Rojak ?? How can it be so bad ?? Milo is also very very bad . Our waitress kept asking what was the best dish but none of dishes were up to Michelin standards.
Its embarrassing to bring guest in my opinion",poor,0.8992,terrible,0.6309,terrible,0.8756,2,1,1
ChIJj99Fo3IZ2jERFIUg_m-VhO8,Restaurant Labyrinth,5,"It was a surprise bday lunch choice from my husband and it was AMAZING. The pairing wine option was very special and the food journey is unforgettable.
Definitely on my list in SG now.",excellent,0.5428,excellent,0.6912,good,0.9926,5,5,4
ChIJj99Fo3IZ2jERFIUg_m-VhO8,Restaurant Labyrinth,5,"Been here quite a while back but i really loved their take on Singaporean food! Think things have changed since then but its well worth it.

Would highly recommend for everyone to visit",good,0.8187,good,0.5829,good,0.9335,4,4,4
ChIJj99Fo3IZ2jERFIUg_m-VhO8,Restaurant Labyrinth,5,Chef Han prepared an excellent meal with such thoughtfulness behind every dish.  The stories and Singaporean food cultures that inspired his dishes were beautifully communicated and presented. We celebrated our engagement here and he prepared one of the most genius desserts we’ve ever had - the surprise red egg was as delicious as it was well considered.  Would definitely recommend!,excellent,0.4006,excellent,0.3133,good,0.9959,5,5,4
ChIJj99Fo3IZ2jERFIUg_m-VhO8,Restaurant Labyrinth,2,"Dinner menu was subpar, very poor fusion singaporean cuisine its embarrassing to have this with friends from other countries.",poor,0.9367,terrible,0.5743,poor,0.9987,2,1,2
ChIJj99Fo3IZ2jERFIUg_m-VhO8,Restaurant Labyrinth,5,"Restaurant Labyrinth delivered one of the most exceptional dining experiences I’ve had in Singapore. Every course was beautifully executed, showcasing creativity, precision, and a deep sense of Singaporean heritage. The flavours were familiar yet elevated in ways that surprised and delighted us throughout the meal.

The service was warm, attentive, and genuinely thoughtful. The team took the time to explain each dish in detail, adding so much meaning to the experience. You can truly feel the passion and dedication behind every element!",excellent,0.7059,excellent,0.9965,good,0.9902,5,5,4
ChIJj99Fo3IZ2jERFIUg_m-VhO8,Restaurant Labyrinth,5,"Labyrinth transforms local classics into unforgettable moments. Loved every dish, loved the people even more. This is a must-try if you enjoy being happily surprised.",good,0.2609,excellent,0.3987,good,0.9858,4,5,4
ChIJj99Fo3IZ2jERFIUg_m-VhO8,Restaurant Labyrinth,5,"Labyrinth continues to set the benchmark for what modern Singaporean cuisine can be. The food is en pointe — brilliantly reimagining local dishes and elevating them into 5-star creations without losing their soul. Just when you think something might be chilli crab, it arrives looking nothing like what you’d expect… and then proceeds to challenge your taste buds and your visual expectations in the best possible way. Every course is a conversation starter.

Service here is always outstanding. None of the stuffiness you get at many fine-dining establishments — the team is warm, attentive, genuinely passionate, and makes you feel completely at ease from start to finish.

A must-visit for anyone who loves Singapore flavours told through a world-class lens.",good,0.193,excellent,0.7177,good,0.9761,4,5,4
ChIJj99Fo3IZ2jERFIUg_m-VhO8,Restaurant Labyrinth,5,"Really enjoyed my experience here! The dishes were unique and tasty and the staffs made us feel very welcomed!

Highly recommend if you are looking for something different.",good,0.5428,excellent,0.9985,good,0.9993,4,5,4
ChIJj99Fo3IZ2jERFIUg_m-VhO8,Restaurant Labyrinth,5,It has been >5 years since I’ve been back at Labrinyth and I must say it was great to be back to have the taste of local flavours in the most unexpected ways! The “congee” and the “pink guava dessert” was my favourite dishes!,good,0.489,excellent,0.4037,good,0.9952,4,5,4
ChIJj99Fo3IZ2jERFIUg_m-VhO8,Restaurant Labyrinth,5,"Dining at Labyrinth is nothing short of a revelation—a journey through Singapore’s culinary soul, reimagined with breathtaking creativity and emotional depth. Chef LG Han continues to prove why this Michelin-starred restaurant stands in a league of its own: each dish isn’t just beautifully crafted, but deeply personal, rooted in memory while boldly pushing boundaries.

The standout of the evening was Chef Han’s interpretation of Bak Kut Teh. It’s rare for a dish to feel both familiar and completely new, but this one did exactly that. The moment it arrived, it radiated warmth—comforting, aromatic, almost nostalgic. The first spoonful felt like a warm hug, capturing everything I love about the traditional dish while elevating it with finesse and clarity of flavour. It was soulful, refined, and unexpectedly moving.

Then came the kabu congee, which may very well be the best congee I’ve ever had. Silky, delicate, and impossibly layered, it struck that perfect balance between simplicity and sophistication. Every bite was soothing yet complex, showcasing Chef Han’s ability to transform humble ingredients into something transcendent.

Labyrinth isn’t just a restaurant—it’s a love letter to Singapore, told through dishes that surprise, comfort, and delight in equal measure. If you’re looking for a dining experience that lingers with you long after the last bite, this is the place.",good,0.2394,excellent,0.6668,excellent,0.9693,4,5,5
ChIJj99Fo3IZ2jERFIUg_m-VhO8,Restaurant Labyrinth,5,"Had a great meal here where dishes are extremely well executed, while maintaining that creativeness to it to keep the entire dining experience fun, surprising and most importantly delicious. Kudos to the service staff as well who were attentive but not intrusive.

Definitely worth many visits!",good,0.6456,excellent,0.9958,good,0.9993,4,5,4
ChIJj99Fo3IZ2jERFIUg_m-VhO8,Restaurant Labyrinth,5,"Restaurant Labyrinth is highlighting the Singaporean cuisine in a brand new way. Chef Han and his team creates the most stunning dishes when recreating the local street food and I have discovered so many new dishes here! Every dish has a story and it’s with great joy I was dining here. If you have tried Hawker food in Singapore you will recognize some of the dishes, except it’s the best version of every dish. (If you ask me) i really appreciate the love, and research behind every dish on the menu. I’m impressed, and it takes a lot to impress on me. Labyrinth is both Michelin starred and also one of Asia’s 50 Best restaurants, and I understand why.
As there is not so many tables, I would recommend you to book beforehand.",good,0.6502,excellent,0.8558,good,0.9842,4,5,4
ChIJj99Fo3IZ2jERFIUg_m-VhO8,Restaurant Labyrinth,2,"With all the fantastic places in Singapore to dine for dinner, Labyrinth, unfortunately, fall short of the mark, especially for being a Michelin star restaurant. From my experiences at dining at Michelin star establishments labyrinth was trying exceptionally hard to meet the status quo rather than to lean in to what made them special.",poor,0.9293,poor,0.45,good,0.6853,2,2,4
ChIJDxn4XBYZ2jERrbHE7aDSKGY,Revolver,5,Had lunch with a client. Good was excellent as was the service. The corn and pomegranate started and the sakura chicken main were excellent. The chickpea with rice wasn't as outstanding though. Great service throughout but place was a little noisy. The lunch set was good value for money.,good,0.9514,excellent,0.8541,good,0.9879,4,5,4
ChIJDxn4XBYZ2jERrbHE7aDSKGY,Revolver,2,"I went to Revolver Singapore for their vegetarian business lunch. The paneer dish was quite good, but unfortunately the rest of the items didn’t really stand out for me.

We were seated directly opposite the hot tandoor oven, which made the area quite uncomfortable as it was very warm. The service was also a bit disappointing — basic cutlery like a knife wasn’t provided initially and we had to ask for it.

The restaurant was also extremely loud, making it difficult to have a conversation during lunch. Overall, apart from the paneer, the experience didn’t live up to expectations and I personally didn’t enjoy the meal much. I found myself wanting to leave quite quickly.",poor,0.9746,poor,0.864,poor,0.9747,2,2,2
ChIJDxn4XBYZ2jERrbHE7aDSKGY,Revolver,1,"The ambience is extremely small, dark, and claustrophobic, and it felt uncomfortably warm—almost like sitting in an oven. It was surprisingly crowded even on a weekday. On top of that, the food is very expensive and simply not worth the price in my opinion.",poor,0.9987,terrible,0.4236,terrible,0.8305,2,1,1
ChIJDxn4XBYZ2jERrbHE7aDSKGY,Revolver,1,"What a letdown - this place disappointed on every front. Most dishes tasted of stale oil, and the flavour lingered unpleasantly long after the meal. Service made things worse -  the main hostess was rude and unwelcoming. The seating setup is also baffling - right in front of open-fire tandoors, which on a hot afternoon turned lunch into a sweaty endurance test. Hours later, I still feel uncomfortable and unwell - not something you’d expect from any food establishment, let alone one that boasts of being a Michelin star.

Would absolutely not recommend.",poor,0.9454,poor,0.9322,poor,0.9968,2,2,2
ChIJDxn4XBYZ2jERrbHE7aDSKGY,Revolver,5,"Khairil was a warm and welcoming host. He accommodated us even though we didn’t have a reservation owing to the fact that it was a Monday night.
The rest of the staff, a special short out to Raghu, was friendly and warm too.
The food was amazing. They took our spice levels seriously and the dishes were spiced to perfection. Every plate was a piece of art.
Once again thanks to Khairil, we had an awesome evening! We will be visiting again for sure.",good,0.9117,good,0.9784,good,0.9879,4,4,4
ChIJDxn4XBYZ2jERrbHE7aDSKGY,Revolver,4,"Very good food, modern fusion.",average,0.9461,excellent,0.0336,excellent,0.9983,3,5,5
ChIJDxn4XBYZ2jERrbHE7aDSKGY,Revolver,4,Good food and service. Slightly expensive compared to similar restauranta.,poor,0.5558,excellent,0.7846,good,0.9907,2,5,4
ChIJDxn4XBYZ2jERrbHE7aDSKGY,Revolver,4,"Dinner for four, very dark as we entered. Food was good except for tiny portions. Ordered to share to taste more. Sat at table opposite the two burning wood fires. Very hot and smoky and inefficient exhaust system which gave me a terrible splitting headache after 2.5 hours.
Slightly under seasoned overall. Liked the spices but more fusion than North Indian. Fine dining portions and plating.",good,0.4644,good,0.1428,good,0.977,4,4,4
ChIJDxn4XBYZ2jERrbHE7aDSKGY,Revolver,3,"An underwhelming experience at Revolver or perhaps I walked in with very high expectations.
We ordered the Fresh Delhi Paneer, Charred Chicken, Kulchette with Mysore Pulled Lamb and Butter Chicken and finished with the Revolver Sundae.
Let me share why it felt underwhelming.
The Delhi Paneer was essentially palak and paneer served separately. As an Indian who has dined at some of the finest restaurants in India and across the world, I found this dish rather average. It lacked the distinctiveness or elevation one would expect at this level.
The Charred Chicken, unfortunately, had a slightly old-stock flavour. I understand that these things can occasionally happen, but my palate is quite sensitive, especially when it comes to the freshness of ingredients and this note stood out.
The Kulchette with Mysore Pulled Lamb was the highlight for me. The masala leaned close to a Gowda-style preparation, and I genuinely enjoyed it more than anything else we had that afternoon.
The Revolver Sundae reminded me strongly of Daulat ki Chaat from Indian Accent. India offers such a vast and diverse dessert repertoire that there is immense scope for drawing inspiration beyond what felt familiar here.
We also encountered a hygiene concern during our visit, which I am choosing not to elaborate on publicly. However, for a Michelin-starred restaurant, consistency and impeccable standards are paramount, and one hopes those benchmarks are upheld at all times.
Perhaps it was a case of expectations versus experience, but I do believe there is potential to surprise and delight more.",poor,0.815,poor,0.6634,good,0.8889,2,2,4
ChIJDxn4XBYZ2jERrbHE7aDSKGY,Revolver,2,"If you’re looking for a place that delivers on the ""special"" in a Valentine’s special, keep walking. While the food was the definition of mid—perfectly edible but entirely forgettable—the service was a total comedy of errors. I wouldn't expect this kind of service for a restaurant of this caliber. To name a few points.

- 20 minute gap for each dish to arrive (3 hrs for 7 courses?)
- Staff handing me our stuff and telling they're about to go home? (what do I do with that info)
- Arrived early but no decent seat options given (had to specifically request for this)
- Bill is handed over to the lady (Do you expect girls to pay during valentine's?)

While the restaurant clearly aimed for ""modern,"" the execution felt more like a dated gimmick than true innovation.",poor,0.9223,terrible,0.9684,poor,0.933,2,1,2
ChIJDxn4XBYZ2jERrbHE7aDSKGY,Revolver,1,"If this restaurant is Michieln star then any random restaurant in India should get a Michelin today.
Very small restaurant with very less seating space, got seat right in front of tandoor, and throughout i could feel the heat.
Coming to food, Quantity is very less and taste is not what as an Indian I would expect.",poor,0.4501,terrible,0.1064,poor,0.9303,2,1,2
ChIJDxn4XBYZ2jERrbHE7aDSKGY,Revolver,5,Doesn’t disappoint! Everything is yum!!,average,0.9598,excellent,0.8984,good,0.9963,3,5,4
ChIJDxn4XBYZ2jERrbHE7aDSKGY,Revolver,1,"The service fell well below expectations and the food was disappointing. The staff were unable to explain the dishes properly, and several items were excessively greasy, with an unpleasant taste of stale oil.
Additional charges were applied for the beef selection without any prior explanation, and multiple bottles of water were opened and charged without informing us.
Overall, the experience did not justify the price point and was very poor value for money.",poor,0.998,poor,0.9955,poor,0.9995,2,2,2
ChIJDxn4XBYZ2jERrbHE7aDSKGY,Revolver,2,"We came here with high expectations being a michelin star restaurant for my birthday. Also the menu looked good. We are vegetarian and ordered 4 dishes. It was 3 of us and the server confirmed the four dishes would be sufficient for us. We ordered these 4 dishes - fresh Delhi paneer, Portobello mushroom, grilled broccoli and chickpea kulchette. Paneer was excellent though the portion was very small. Mushroom and sauce didn't blend at all and we kind of tasted it separate. Chickpea kulchette was good. Now the star dish - grilled broccoli, it was served to us more or less raw. Not well cooked is still acceptable but the broccoli was like hard rock, we couldn't even cut it. Half of the broccoli was served with stem and with some sauce. Is it ok for a michelin restaurant? I wanted to send it back but my husband is a very fast eater and he kind of started eating it before I could stop him.  lt must have been stored very cold I guess. But the chef didn't realise that ? We sent the message to chef through the server. The server apologised to us many times and the chef didn't step out at all. I am speechless. They have only few dishes for vegetarian and they can't serve it even edible. My question is if this dish was served to the chef, would he have eaten it?  Michelin restaurant? No way it meets the standard.",good,0.9233,excellent,0.9429,good,0.9923,4,5,4
ChIJDxn4XBYZ2jERrbHE7aDSKGY,Revolver,3,"We have visited Revolver many times but during our recent visit, it fell short of our expectations.

Firstly, the warm and friendly service was missing, apart from the very nice lady who remembered me from my last visit. Service was prompt but lacking the service touch.
Secondly, the food service was too slow. We had to chase the servers twice to check on our orders. And food standards have also fallen short. Our truffle kulchette was served at room temp, previously it was served nice and warm. The Lobster Manchurian was also smaller in serving size though price remained the same. Thankfully, the flavours for the Caviar Paratini, Grilled Hamachi collar and the Paneer with winter spinach were great so overall, the meal was still decent. They were also very thoughtful to provide a complimentary dessert for our birthday celebration.",poor,0.6004,poor,0.9017,good,0.8794,2,2,4
ChIJDxn4XBYZ2jERrbHE7aDSKGY,Revolver,4,"We booked the 6.15pm seating and were seated at the long counter top, away from the direct flames so it was a good seat. It was nice to watch the chef busy at work with the wooden flames and tandoor. We selected the Signature course at $199.
For starters, we had the Revolver Trio which was served with and avocado smash, burrata tart and duck chettinad. I really enjoyed the burrata tart which exploded in my mouth and the crispiness of the tart blends in so well.
For the rest of the meal, we had the following.

Delhi Paneer - a very generous paneer with spinach, this was good.

Grilled seabass - tasted so tender and flavorful. One of my favorite dish of the night.

Charred chicken - the chicken has a beautiful char to it and tasted great.

Rock lobster with Manchurian sauce - this was deep fried in tempura batter and I find the sauce really overpowering and too salty. The fried egg rice that was served with it was good and I could taste some crispy bits.

For main course I had the Iberico pork which was thinly sliced. The pork with some fatty bits to it was flavorful but the sauce was too heavily spiced for me.

Next was the kulchette which I have heard so much about. Mine was stuffed with Parmesan and topped with butter chicken. Love the kulchette texture but the butter chicken was too heavy for me. Probably because I was already full by now.

For dessert, I had the Revolver Sundae with crispy kunafa and roasted cashew. It came in a plate topped with a generous amount of kunafa. The ice cream tasted great with this combination and though I said I was really full, the dessert was so so good that I finished it.

Overall Revolver delivered, service was great, ambiance excellent, love the decor and layout.",good,0.9319,excellent,0.7741,good,0.9713,4,5,4
ChIJDxn4XBYZ2jERrbHE7aDSKGY,Revolver,4,"Food is delicious, service and ambience are good too. 4 stars because the wine list is absolutely terrible value for money",poor,0.9904,excellent,0.3897,good,0.9971,2,5,4
ChIJDxn4XBYZ2jERrbHE7aDSKGY,Revolver,5,"Food is amazing, service is excellent and experience is great. Restaurant is sure worthy of a visit & great place for intimate events.",good,0.8191,excellent,0.9825,good,0.9992,4,5,4
ChIJDxn4XBYZ2jERrbHE7aDSKGY,Revolver,4,We do agree with some of the reviews that the taste of spices was a bit strong for some of the dishes but we simply loved it! It’s strong but not overpowering. We enjoyed every of the dishes that were carefully curated and perfectly grilled to slightly charred.,good,0.625,good,0.3074,good,0.9964,4,4,4
ChIJDxn4XBYZ2jERrbHE7aDSKGY,Revolver,5,It’s my first time experiencing this type of dining service and I LOVE the food that’s been served. It’s something that I didn’t expect and definitely above it. The flavour that I’ve tasted were a party in my mouth and I can’t stop being in awe especially for the desert that’s served. The taste that I manage to indulge in allowed me to reminisce back from my trip to India which is true to the taste of it. I’m definitely coming back for the food 😊,good,0.8357,excellent,0.9951,good,0.9987,4,5,4
ChIJDxn4XBYZ2jERrbHE7aDSKGY,Revolver,3,"3-3.5
In my POV, the restaurant fell short of expectations, with overly intense spicing that overwhelmed rather than enhanced the dishes. The pulled duck and butter chicken were drowning in heavy sauces, masking any nuance in the proteins. While the cheese-filled kulchette offered a pleasant surprise on its own, it stood no chance when paired with the overpowering butter chicken.
The truffle mushroom was competent but unremarkable—exactly what you’d expect, nothing more. The dessert kulchette was similarly underwhelming. The kulfi gelato melted far too quickly to appreciate its pistachio fragrance, turning into a puddle before I could properly enjoy it.
Perhaps this style of modern Indian fine dining simply doesn’t align with my preferences. I was hoping for cleaner flavors that showcased quality ingredients and skilled grilling techniques, but instead found dishes weighed down by excessive spices and sauces.

The open kitchen concept, while visually appealing, ironically prevents meaningful chef-guest interaction at the counter seats. More concerning was the intense heat radiating from the charcoal grill—I felt uncomfortably warm throughout my entire meal. I would have appreciated being mentioned about this before being seated, or at least being asked if the heat was bothering me. I’d strongly advise against seating guests in that area.
The service team was friendly, approachable, and genuinely hospitable, but I was hoping for more menu pairing guidance to diners effectively.",poor,0.7303,terrible,0.2501,good,0.7157,2,1,4
ChIJDxn4XBYZ2jERrbHE7aDSKGY,Revolver,1,"I had such high hopes for this place, especially since I went there to celebrate a major milestone. While the food tasted decent, it was nothing extraordinary, and the portion sizes were shockingly small. The server claimed the appetizer was suitable for two people, but the paneer starter wasn’t even enough for one.
What truly ruined the experience was the service. A middle‑aged Chinese male server was extremely disrespectful and made us feel like a burden.
For a dish that costs $20++ for 1 cube of paneer, I expect to be able to enjoy it properly — instead, he kept hovering over us and even touched my plate while insisting on clearing it before I was done. His attitude was unwelcoming, rude, and far from hospitable.
I was so put off by the experience that I walked out after the starters and continued my dinner elsewhere, where we were happily accepted even without a reservation.
Overall, a deeply disappointing experience. I would not return.",poor,0.9646,terrible,0.8334,poor,0.9094,2,1,2
